CPE,0
PT0002000078233981HJ,0.015896890323685145
PT0002000068859393XH,0.015896890323685145
PT0002000033074862LZ,0.015896890323685145
PT0002000100113293JT,0.015896890323685145
PT0002000115031201VQ,0.015896890323685145
PT0002000105483259QH,0.017119728040891694
PT0002000068859187RL,0.017119728040891694
PT0002000068856906VS,0.018342565758098242
PT0002000068856781NM,0.018342565758098242
PT0002000073231742VK,0.018342565758098242
PT0002000081997398TD,0.020788241192511343
PT0002000123801456QA,0.1308436357411008
PT0002000112026362NN,0.1332893111755139
PT0002000053093191SV,0.1332893111755139
PT0002000065523872AA,0.13451214889272045
PT0002000133505542CK,0.13695782432713355
PT0002000033186037TF,0.13695782432713355
PT0002000065256275YB,0.13695782432713355
PT0002000102936404ME,3.6526162612959636
PT0002000078207354XC,3.6526162612959636
PT0002000123648159KR,3.6526162612959636
PT0002000068857909SY,3.6526162612959636
PT0002000115673471CB,3.65383909901317
PT0002000115673389QK,3.65383909901317
PT0002000068856655YV,3.65383909901317
PT0002000103647515BL,3.65383909901317
PT0002000068859325FL,3.65383909901317
PT0002000078294957RQ,3.6550619367303763
PT0002000107046231FW,3.6550619367303763
PT0002000068857099AR,3.6550619367303763
PT0002000068857897ZV,3.6550619367303763
PT0002000109837807PE,3.6562847744475833
PT0002000068856872QG,3.6562847744475833
PT0002000082549706RH,3.6562847744475833
PT0002000068859597LS,3.6562847744475833
PT0002000081344542CP,3.6562847744475833
PT0002000115700602GW,3.6562847744475833
PT0002000073481266XH,3.6562847744475833
PT0002000119303492KB,3.6562847744475833
PT0002000073717386HC,3.6562847744475833
PT0002000077647404EM,3.6562847744475833
PT0002000077394934QY,3.65750761216479
PT0002000112171317NK,3.7700086821477923
PT0002000033094187PL,3.771231519864999
PT0002000068859382XF,3.7724543575822054
PT0002000033254603ZX,3.7749000330166185
PT0002000108315818YN,3.776122870733825
PT0002000120320157HF,3.7797913838854447
PT0002000107172384HT,14.451496141947
PT0002000125379984SH,14.452718979664208
PT0002000071896778MT,14.452718979664208
PT0002000075637532JB,14.453941817381416
PT0002000110090564GD,14.456387492815828
PT0002000110607652SB,17.852207833498415
PT0002000133685986TF,17.853430671215623
PT0002000101964938LF,17.85465350893283
PT0002000068856952LS,17.857099184367243
PT0002000120237616VJ,17.973268767501864
PT0002000107332489XW,32.171637501987114
PT0002000033016394FN,32.28902992283894
PT0002000032976997LZ,32.29269843599056
PT0002000032993611ME,32.29392127370777
PT0002000089069203YG,35.92819496924563
PT0002000079901964CJ,39.44752191936608
PT0002000201936109ME,39.453636107952114
PT0002000114685657JR,42.96929454492094
PT0002000033039837ZH,42.97051738263815
PT0002000069698702RB,42.97051738263815
PT0002000085555547GN,42.97296305807256
PT0002000073598156DE,42.974185895789766
PT0002000066469574LZ,46.60845959132763
PT0002000032959511HP,46.60845959132763
PT0002000032968749YT,46.60845959132763
PT0002000109942242HZ,46.60845959132763
PT0002000106237165CF,46.60845959132763
PT0002000112989585PH,46.60845959132763
PT0002000100742616GC,46.60968242904484
PT0002000082592498EF,46.60968242904484
PT0002000084414998AX,46.60968242904484
PT0002000033171958DG,46.610905266762046
PT0002000117822355RM,46.612128104479254
PT0002000078441876HB,50.00305709429301
PT0002000032969229AC,50.01406263374788
PT0002000032936306KX,53.53216674615112
PT0002000032990792KD,53.645890653851325
PT0002000032966446CC,57.166440441688984
PT0002000085641795MX,60.804382650378464
PT0002000032942455NH,60.80560548809567
PT0002000069803182JW,60.80682832581288
PT0002000131605602FL,63.97153233794343
PT0002000033085062AW,82.2835271531115
